-2.000000 0.967111
-1.939394 4.011400
-1.878788 3.430791
-1.818182 4.982617
-1.757576 5.053784
-1.696970 2.904391
-1.636364 4.052314
-1.575758 5.674709
-1.515152 1.388921
-1.454545 3.694932
-1.393939 4.549830
-1.333333 1.817417
-1.272727 1.853369
-1.212121 4.448165
-1.151515 13.024431
-1.090909 6.930409
-1.030303 -2.243607
-0.969697 7.188162
-0.909091 6.354099
-0.848485 15.102124
-0.787879 5.570636
-0.727273 5.814479
-0.666667 3.977115
-0.606061 6.699882
-0.545455 4.445440
-0.484848 9.977886
-0.424242 2.511203
-0.363636 4.317207
-0.303030 4.338039
-0.242424 6.995122
-0.181818 6.334724
-0.121212 10.865483
-0.060606 5.356561
0.000000 5.600323
0.060606 7.998451
0.121212 14.917454
0.181818 9.155423
0.242424 12.164116
0.303030 10.082553
0.363636 8.070583
0.424242 5.918713
0.484848 8.395308
0.545455 6.901838
0.606061 15.147155
0.666667 12.360040
0.727273 11.124491
0.787879 5.077595
0.848485 13.450359
0.909091 12.825128
0.969697 9.863466
1.030303 9.328742
1.090909 10.287168
1.151515 11.491964
1.212121 6.248403
1.272727 13.234165
1.333333 14.376345
1.393939 11.363682
1.454545 9.741803
1.515152 14.135156
1.575758 14.454834
1.636364 14.958945
1.696970 12.084031
1.757576 16.179869
1.818182 9.427273
1.878788 11.261343
1.939394 15.356036
2.000000 12.400315
2.060606 10.438079
2.121212 14.543396
2.181818 18.273711
2.242424 13.247660
2.303030 17.349936
2.363636 20.246644
2.424242 22.282067
2.484848 11.340666
2.545455 15.624323
2.606061 14.527701
2.666667 20.839913
2.727273 22.293374
2.787879 18.306765
2.848485 14.341001
2.909091 16.084140
2.969697 19.040862
3.030303 12.540971
3.090909 13.057194
3.151515 16.782992
3.212121 23.478173
3.272727 17.864199
3.333333 15.028447
3.393939 17.490963
3.454545 15.813925
3.515152 18.853497
3.575758 21.242552
3.636364 18.916009
3.696970 18.034414
3.757576 23.277238
3.818182 18.359804
3.878788 16.446283
3.939394 17.607663
4.000000 15.903360
