0.640284 0.229898
0.678524 0.228967
0.716672 0.226175
0.754639 0.221528
0.792335 0.215039
0.829671 0.206722
0.866557 0.196598
0.902906 0.184689
0.938633 0.171025
0.973652 0.155637
1.007880 0.138563
1.041236 0.119843
1.073642 0.099520
1.105019 0.077644
1.135294 0.054267
1.164395 0.029443
1.192253 0.003231
1.218802 -0.024305
1.243978 -0.053102
1.267723 -0.083090
1.289979 -0.114199
1.310695 -0.146354
1.329820 -0.179480
1.347310 -0.213498
1.363123 -0.248327
1.377221 -0.283885
1.389571 -0.320086
1.400144 -0.356847
1.408915 -0.394078
1.415863 -0.431692
1.420971 -0.469600
1.424227 -0.507712
1.425624 -0.545937
1.425159 -0.584184
1.422831 -0.622364
1.418648 -0.660385
1.412618 -0.698157
1.404756 -0.735591
1.395082 -0.772598
1.383616 -0.809090
1.370388 -0.844980
1.355428 -0.880184
1.338772 -0.914617
1.320459 -0.948199
1.300533 -0.980850
1.279041 -1.012491
1.256033 -1.043049
1.231566 -1.072450
1.205695 -1.100625
1.178484 -1.127507
1.149996 -1.153032
1.120299 -1.177140
1.089464 -1.199773
1.057563 -1.220879
1.024672 -1.240406
0.990870 -1.258309
0.956236 -1.274544
0.920853 -1.289075
0.884804 -1.301865
0.848175 -1.312885
0.811054 -1.322108
0.773527 -1.329513
0.735684 -1.335083
0.697615 -1.338803
0.659410 -1.340665
0.621159 -1.340665
0.582954 -1.338803
0.544885 -1.335083
0.507042 -1.329513
0.469515 -1.322108
0.432393 -1.312885
0.395765 -1.301865
0.359716 -1.289075
0.324333 -1.274544
0.289699 -1.258309
0.255897 -1.240406
0.223006 -1.220879
0.191105 -1.199773
0.160270 -1.177140
0.130573 -1.153032
0.102085 -1.127507
0.074874 -1.100625
0.049003 -1.072450
0.024535 -1.043049
0.001528 -1.012491
-0.019964 -0.980850
-0.039890 -0.948199
-0.058203 -0.914617
-0.074859 -0.880184
-0.089819 -0.844980
-0.103048 -0.809090
-0.114513 -0.772598
-0.124188 -0.735591
-0.132049 -0.698157
-0.138079 -0.660385
-0.142262 -0.622364
-0.144590 -0.584184
-0.145056 -0.545937
-0.143659 -0.507712
-0.140402 -0.469600
-0.135294 -0.431692
-0.128346 -0.394078
-0.119576 -0.356847
-0.109002 -0.320086
-0.096652 -0.283885
-0.082554 -0.248327
-0.066741 -0.213498
-0.049251 -0.179480
-0.030126 -0.146354
-0.009411 -0.114199
0.012846 -0.083090
0.036590 -0.053102
0.061767 -0.024305
0.088316 0.003231
0.116173 0.029443
0.145274 0.054267
0.175550 0.077644
0.206927 0.099520
0.239332 0.119843
0.272689 0.138563
0.306917 0.155637
0.341936 0.171025
0.377662 0.184689
0.414012 0.196598
0.450898 0.206722
0.488233 0.215039
0.525929 0.221528
0.563897 0.226175
0.602045 0.228967
0.640284 0.229898
1.129012 0.993211
1.167251 0.992279
1.205399 0.989487
1.243367 0.984841
1.281063 0.978352
1.318398 0.970035
1.355284 0.959910
1.391634 0.948002
1.427360 0.934337
1.462379 0.918950
1.496608 0.901876
1.529964 0.883155
1.562369 0.862833
1.593747 0.840957
1.624022 0.817579
1.653123 0.792755
1.680981 0.766544
1.707529 0.739007
1.732706 0.710210
1.756450 0.680222
1.778707 0.649113
1.799422 0.616958
1.818548 0.583832
1.836037 0.549814
1.851850 0.514985
1.865948 0.479428
1.878299 0.443226
1.888872 0.406466
1.897643 0.369234
1.904590 0.331620
1.909698 0.293712
1.912955 0.255601
1.914352 0.217376
1.913886 0.179128
1.911559 0.140948
1.907375 0.102927
1.901345 0.065155
1.893484 0.027721
1.883809 -0.009285
1.872344 -0.045777
1.859116 -0.081668
1.844156 -0.116871
1.827500 -0.151305
1.809187 -0.184887
1.789260 -0.217537
1.767768 -0.249179
1.744761 -0.279736
1.720293 -0.309137
1.694423 -0.337312
1.667211 -0.364194
1.638723 -0.389720
1.609027 -0.413828
1.578191 -0.436461
1.546290 -0.457566
1.513400 -0.477094
1.479597 -0.494996
1.444964 -0.511232
1.409580 -0.525762
1.373532 -0.538552
1.336903 -0.549572
1.299781 -0.558796
1.262254 -0.566201
1.224411 -0.571770
1.186342 -0.575491
1.148137 -0.577353
1.109887 -0.577353
1.071681 -0.575491
1.033612 -0.571770
0.995769 -0.566201
0.958243 -0.558796
0.921121 -0.549572
0.884492 -0.538552
0.848443 -0.525762
0.813060 -0.511232
0.778426 -0.494996
0.744624 -0.477094
0.711733 -0.457566
0.679833 -0.436461
0.648997 -0.413828
0.619300 -0.389720
0.590812 -0.364194
0.563601 -0.337312
0.537731 -0.309137
0.513263 -0.279736
0.490256 -0.249179
0.468763 -0.217537
0.448837 -0.184887
0.430524 -0.151305
0.413868 -0.116871
0.398908 -0.081668
0.385680 -0.045777
0.374215 -0.009285
0.364540 0.027721
0.356678 0.065155
0.350649 0.102927
0.346465 0.140948
0.344138 0.179128
0.343672 0.217376
0.345069 0.255601
0.348325 0.293712
0.353433 0.331620
0.360381 0.369234
0.369152 0.406466
0.379725 0.443226
0.392075 0.479428
0.406174 0.514985
0.421986 0.549814
0.439476 0.583832
0.458601 0.616958
0.479317 0.649113
0.501573 0.680222
0.525318 0.710210
0.550494 0.739007
0.577043 0.766544
0.604901 0.792755
0.634002 0.817579
0.664277 0.840957
0.695654 0.862833
0.728060 0.883155
0.761416 0.901876
0.795644 0.918950
0.830663 0.934337
0.866390 0.948002
0.902739 0.959910
0.939626 0.970035
0.976961 0.978352
1.014657 0.984841
1.052624 0.989487
1.090773 0.992279
1.129012 0.993211
-1.223169 2.981187
-1.202453 2.949031
-1.183328 2.915905
-1.165838 2.881888
-1.150025 2.847059
-1.135927 2.811501
-1.123577 2.775299
-1.113004 2.738539
-1.104233 2.701308
-1.097285 2.663694
